root,molecule,basis,omegaA,omegaB,omegaC,ijk,value
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xxy,4.2323544463540586e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xxz,6.200625046970387e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xyx,4.196592549909894e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xyy,5.80916053449787e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xyz,-11.812778561158964
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xzx,6.208530391238476e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xzy,-11.812778552058967
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xzz,5.918671864169056e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yxx,4.179326694081498e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yxy,5.797171842347737e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yxz,-11.812778600118772
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yyx,5.8157142585058e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yyy,4.4384564589217135e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yyz,6.999510910765672e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yzx,-11.812778644359906
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yzy,6.9950229553139565e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,yzz,2.3958615391617144e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zxx,6.239969063959183e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zxy,-11.812778585679652
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zxz,5.911977758010778e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zyx,-11.81277863902084
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zyy,7.017311185492092e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zyz,2.0566085656703592e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zzx,5.938123185389443e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zzy,1.720015554429466e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,zzz,1.4071330759923839e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xxx,6.296003474126621e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xxy,4.300525057843174e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xxz,6.315720129879132e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xyx,4.238359484376453e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xyy,5.936992639898886e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xyz,-12.001767719963267
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xzx,6.3667795427990725e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xzy,-12.001767703418365
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,xzz,6.05441766921011e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yxx,4.237883757862715e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yxy,5.944456139994614e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yxz,-12.001767714886244
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yyx,5.967237594384223e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yyy,4.4966980181637695e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yyz,7.139606066020043e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yzx,-12.001767807927553
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yzy,7.150032470648604e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,yzz,2.487284392060918e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zxx,6.354353333376528e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zxy,-12.001767699448651
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zxz,6.061253492672947e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zyx,-12.001767809034877
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zyy,7.138571263332061e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zyz,2.544412295302223e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zzx,6.088521828484517e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zzy,1.5174562695285942e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.08,0.0,zzz,1.4355735274973469e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xxx,5.943845265532488e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xxy,4.134389165577623e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xxz,6.034951666955557e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xyx,4.174593593919695e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xyy,5.586570744259278e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xyz,-11.590046833687582
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xzx,6.028911880728849e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xzy,-11.590046842641314
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,xzz,5.701180884221113e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yxx,4.135984238901047e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yxy,5.624330469355954e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yxz,-11.590046890304045
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yyx,5.584864710805881e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yyy,4.329966419969189e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yyz,6.816072525839267e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yzx,-11.590046839728197
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yzy,6.8386544039844566e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,yzz,1.4121381211595896e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zxx,6.033869953014914e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zxy,-11.59004689092777
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zxz,5.736438584924564e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zyx,-11.590046831398169
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zyy,6.815499046325391e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zyz,8.360788017469645e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zzx,5.699139955850363e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zzy,1.4237395484784088e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.0,0.06,zzz,1.3829768470308146e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xxx,5.893267037482275e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xxy,4.1486792556888474e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xxz,6.0214023073212886e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xyx,4.130948261016343e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xyy,5.5111933749407704e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xyz,-11.46545548580658
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xzx,5.953357187782338e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xzy,-11.465455490542002
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,xzz,5.6203379351638105e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yxx,4.0996186456976336e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yxy,5.526459543436779e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yxz,-11.46545553266597
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yyx,5.5858323517732344e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yyy,4.328638262496298e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yyz,6.809453001466181e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yzx,-11.465455520909874
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yzy,6.742679326543488e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,yzz,1.3743627672035963e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zxx,5.959702474800377e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zxy,-11.465455529644888
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zxz,5.642371014080716e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zyx,-11.465455513153362
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zyy,6.7380822518503525e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zyz,1.0729276744836369e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zzx,5.6996498086769876e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zzy,1.3341129490029857e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.02,0.04,zzz,1.3730576049364451e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xxx,5.8932666001654255e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xxy,4.13094814322168e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xxz,5.95335709241418e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xyx,4.148679093263219e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xyy,5.51119306849146e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xyz,-11.46545549054495
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xzx,6.021402155220734e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xzy,-11.465455485809791
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,xzz,5.6203374710073195e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yxx,4.099618574032737e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yxy,5.58583214083086e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yxz,-11.465455520912657
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yyx,5.526459276872231e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yyy,4.328638263384477e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yyz,6.7426792543789915e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yzx,-11.465455532669274
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yzy,6.809452886336054e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,yzz,1.374364327066946e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zxx,5.959702321645111e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zxy,-11.465455513156302
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zxz,5.6996496041739064e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zyx,-11.465455529648075
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zyy,6.7380820657769736e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zyz,1.334113501894052e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zzx,5.642370703107247e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zzy,1.0729278032695078e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.04,0.02,zzz,1.3730576017723095e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xxx,5.9438456749827395e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xxy,4.174593599026721e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xxz,6.0289118725131985e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xyx,4.1343891719058945e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xyy,5.586571099669424e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xyz,-11.590046842647608
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xzx,6.034951685385259e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xzy,-11.590046833694638
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,xzz,5.7011810891682835e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yxx,4.13598422288608e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yxy,5.584864894880859e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yxz,-11.59004683973366
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yyx,5.624330654541154e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yyy,4.329966660776563e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yyz,6.838654389329513e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yzx,-11.590046890311061
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yzy,6.816072520621219e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,yzz,1.4121394545374422e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zxx,6.033869829447092e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zxy,-11.590046831403592
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zxz,5.6991401076178505e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zyx,-11.59004689093394
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zyy,6.8154990016666694e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zyz,1.423740507711102e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zzx,5.736438681958056e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zzy,8.360795755724126e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.06,0.06,0.0,zzz,1.3829768369388873e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xxx,5.82088764500277e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xxy,4.107366808114854e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xxz,5.88826097291939e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xyx,4.094918056418706e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xyy,5.381749972860339e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xyz,-11.306644621105043
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xzx,5.822593574400514e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xzy,-11.306644625801795
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,xzz,5.497381207919538e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yxx,4.092850194703512e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yxy,5.387929012723447e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yxz,-11.306644643981524
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yyx,5.425646302903431e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yyy,4.258044780880432e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yyz,6.674093263048242e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yzx,-11.306644625368115
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yzy,6.626004695808874e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,yzz,6.106419830897991e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zxx,5.84330648673026e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zxy,-11.306644644182365
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zxz,5.4959487436612164e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zyx,-11.306644620872213
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zyy,6.629432033000704e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zyz,2.568369605882026e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zzx,5.541102721107194e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zzy,7.71750049421982e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.0,0.04,zzz,1.3616374710312407e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xxx,5.695155494422899e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xxy,4.063503012408098e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xxz,5.804844186885205e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xyx,4.0635030399416294e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xyy,5.3651356186623644e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xyz,-11.245153235444146
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xzx,5.804844237178308e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xzy,-11.245153235444288
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,xzz,5.474144203987397e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yxx,4.067301973970094e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yxy,5.349978105639863e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yxz,-11.245153250289814
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yyx,5.3499780914290085e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yyy,4.236293658643753e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yyz,6.586155324894705e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yzx,-11.2451532502901
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yzy,6.586155328003329e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,yzz,8.352882011064544e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zxx,5.8267579561288585e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zxy,-11.24515324600857
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zxz,5.460729522122065e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zyx,-11.245153246008728
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zyy,6.607371018457764e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zyz,7.448313465996392e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zzx,5.460729582185131e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zzy,7.448311878377467e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.02,0.02,zzz,1.3445364686504035e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xxx,5.820887323815249e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xxy,4.09491796982131e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xxz,5.822593607596183e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xyx,4.107366630368148e-06
